id,title,text
doc67,南京的春天，是一万次的春和景明。,春天来了 	 接下来的南京，真的是一万次的春和景明。 	 又可以在南京走花路了， 	 一份完整的春日赏花攻略带给大家，包含了南京春天所有的热门赏花机位哦，可以先码住。 	 鸡鸣寺樱花大道：p1-2，这个应该是三月份南京赏花顶流了，樱花大道的美，你来了才能真正的感受到，想出片或者避开人流，可以来赏夜樱。 	 台城墙上的樱花大道：p3，这边是城墙上的视角，可以拍到连绵的樱花海，长曝光会比较好看，建议傍晚蓝调过来。 	 珍珠河：p4，新晋赏樱好去处，这边樱花一般比鸡鸣寺开得早，而且人也相对较少。 	 观音门：p5，这里靠江气温低，樱花开的稍晚，一般在鸡鸣寺樱花后一周左右，拍照也很好看，建议傍晚蓝调的时候过来。 	 灵谷寺：p6，除了樱花，娇洁玉兰花我也非常喜欢，尤其是灵谷寺里面的这株玉兰树，每年都会开得特别好，拍照很出片。 	 朝天宫：p7，朝天宫的这个机位也是玉兰花的必拍机位啦，框架式构图很国风。 	 总统府：p8，总统府的绣球花，运气好还可以拍到猫猫和绣球同框，这边也要早早过去排队。 	 莫愁湖公园：p9，春天都到了，海棠花怎么能不拍呢，莫愁湖公园里的海棠花也很惊艳，不要错过。 	 瞻园：p10，如果来南京樱花还没开怎么办，可以去拍梅花，中式美学的瞻园和腊梅真的很搭。 	 南京林业大学：p11，南林大的樱花大道也特别美，每年都会开放日，记得提前预约哦。 	 四方当代美术馆：p12，想拍人像和写真的来四方就对了，樱花也很好看，人会少很多，但是需要门票。 	 碑亭巷：p13，满墙的黄木香和油画墙，也是木香花为数不多的一个机位。 	 梅岗：p14，不想去梅花山人挤人可以去雨花台的梅岗，人少好拍，梅花更秀气。 	 崇正书院：p15，一个绣球花的宝藏机位，书院门前的两株大绣球真的太应景了，拍照决美。 	 午朝门公园：p16，午朝门公园的绣球花总是第一个开，喜欢绣球的一定不要错过。 	 颐和路：p17，再热一点就可以拍蔷薇花啦，颐和路蔷薇花墙，红花黄墙两相欢，拍照真的很好看。 	 江心洲：p18，江边的灯塔和小黄花更配哦，非常日系的一个地方，很适合拍写真。 	 整理不易， 	 希望你在春日的南京有一个愉快的赏花体验。 	 #南京旅游#南京#南京拍照#镜头下的春和春明#一路繁花#我在南京走花路#接下来期待的是春天#南京赏花
doc68,其他照片我不知道 但海边氛围感是我的强项,#海边拍照
doc69,小红书跟风最成功的一次！！！！,虽然听本地人说这里十几年前就很火了 但是当我去到这里的时候还是为之震撼 算是台州冷门又值得一逛的景点 现在算出有淡季去的人很少 拍照真的好好拍 景区大门门票15💰 里面每个小景点洞穴都是单独收门票 	 📍温岭长硐天景区 	 #新年旅行第一站#江浙沪旅游#震撼到内心#百闻不如一见#不敢想象在这里拍照有多绝#寺庙旅行#体验感极佳
doc70,又来巴黎🇫🇷了,#fyp#留学#inmyfeelings#世界这本书#巴黎#凯旋门#卷毛#小狗日记#我的留学故事
doc71,科隆大教堂“世界哥特式建筑巅峰之作”建于1248年,科隆大教堂“世界哥特式建筑巅峰之作”建于1248年 耗时600多年建成，太震撼了.
doc72,吉隆坡vlog｜3天2晚吃🥘住🏨行✈️详细攻略！,吉隆坡真的符合我对小说里A市的想象 还要再来的地方！！ #我的日常Vlog#旅游vlog#沉浸式旅游#vlog我的一天#马来西亚#吉隆坡美食#吉隆坡旅行#吉隆坡拍照#春日旅行记#vlog
doc73,今天浦东t2怎么了,国际出港，快捷通道门口严格把控，几乎人人都问一套“你去哪里”、“你去干嘛”、“你怎么证明你去那里干这个事”之类深奥的问题，严格程度直逼福建搞得我原本就紧张的登机时间更加雪上加霜 	 不过看了一圈周边的人的登机牌，迪拜、多哈、伊斯坦布尔、亚的斯亚贝巴，好像都是走线大神的热门地区呢我这个去日韩的小喽喽算是被牵连了吧#机场#出境#坐飞机#航班#航空#浦东机场
doc74,🇦🇺今天的氛围感是海边日落给的！✨🌅,大爱Glenelg Beach 拍照有生命力的秘诀当然是跑起来！ #落日橘色浪漫#日落氛围感#海边日落#阿德莱德#阿德莱德glenelg#glenelgbeach#阿德周末#阿德莱德海边#澳洲生活#澳洲旅游
doc75,韩国机场有自己的闰土,韩国金浦机场有一位少年，身穿防护服，手捏一柄钢叉，勾着疑似爆炸物的行李箱穿越人群。 #韩国生活#韩国首尔#首尔病
doc76,新疆的孩子 好像生来就是为了离开新疆,从小到大 你都被周围的人赋予殷切希望 他们讲“长出翅膀，越过天山山脉，向内地飞去” 他们讲“奋斗一百天，考出新西兰” 他们讲“去过和我们不一样的人生 替我们出去看看” - 后来你生活在离家4000公里的内地 这里没有妈妈牌家常菜，没有正宗炒米粉和炒面拉条子 没有五块钱一公斤的生牛奶，两块五的西域春和麦趣尔 也没有大盘鸡椒麻鸡手抓饭，和越放越硬的馕 和你最好的那群朋友 - 后来你慢慢适应了内地潮湿的空气，和两三个小时的时差 乌鲁木齐变成了你最常搜索的目的地 抵达家的航班总是昂贵又漫长 你快步走过机场紫色伊帕尔汗的地毯，然后深吸一口气 空气中生冷的味道在告诉你：你回家了。 - 你会和家人去买冒着热气的馕 和三两朋友约好打麻将 吃烧烤 喝乌苏 尤其是夏天 空气里弥漫着孜然和皮芽子的味道 这是你的乌托邦 在冬天 你去南山滑雪 站在山顶上 和旅客一样 俯瞰自己的家乡 - 离开家的前一晚 妈妈会给你带大包小包的巴旦木、无花果，和一些你根本不爱吃的干果 会趁你不注意，把前几天买的小零食悄悄塞几个在你的包里，告诉你“路上吃，这是妈买的” 也会帮你收拾行李，她的背影和大大小小的衣服，还有摊开的行李箱重重叠叠，像一张被揉碎的全家福 - 你以前总埋怨这里荒凉落后又偏远 而当你真正离开的时候 吱吱哑哑的踩雪声，远处的雪山，刺眼却苍白的太阳 它们模糊又清晰 好像在和你招手 和你说：放心的走吧，这里会永远美丽，永远欢迎你随时再回来 你在飞机上不争气的又哭了，你问自己当时为什么要出来 - 你讨厌分别，但这好像是你的宿命 又是一年 #新疆#过年像是做了一场热闹的梦#碎碎念#离家前一晚#对家乡的偏爱#想家
doc77,槟城🇲🇾随手订的Airbnb竟还是一家网红咖啡,对不起吉隆坡 现在我是彻底爱上槟城了，美食又多又好逛！！今天就来分享一家颜值超高的小清新❤️Airbnb 位置就在市中心，出行很方便 	 ✨名字：Steinbeck Room (with Balcony) ✨评分：4.76 💰价格：300r/可以住2人 📍位置：民宿位于槟城乔治市中心的Georgetown，步行就能到达壁画街、姓氏桥等各景点，周边还有很多地道的槟城炒粿条、福建面、蚝煎、云吞面 	 🛁入住体验 这是一家手帐文具店➕咖啡厅➕住宿的三合一的店铺，楼下是cafe+文具，楼上就是民宿 一进店门口就感觉整体氛围非常文青，物品琳琅满目。主要售卖的是做手帐用的精品文具、贴纸、 再往里面走就是咖啡厅。咖啡厅主打简约Muji风，家具以原木色为主，非常适合一个人逛累了休息 民宿的房间内的家具也是全木质，看上去充满了日式的感觉，床品很舒服，卫生收拾的很干净 每间卧室都有独立的卫生间，美中不足的是卫生间不在房间内，但是配备了钥匙 民宿有一个公用的大走廊，非常适合在这发呆，打开窗户就能看到楼下文具店热闹的日常 	 🚇附近游玩 🚶‍♂️步行10min就能到达壁画街：槟城最有名的街头艺术区，打卡经典壁画《姐弟共骑》《追风少年》等，沿路还有很多特色手工艺店、文艺咖啡馆。 🚶‍♂️步行10min就能到达姓氏桥：百年历史的水上木屋村落，最有名的是“周桥”，可以看海景、拍照，还能找到售卖冰淇淋和纪念品的小摊 🚶‍♂️ 步行约 10 分钟可以到达槟城娘惹博物馆：有精美瓷器、珠绣、古董家具，很有人文气息 🚗 车程约 20-25 分钟可以到达升旗山：槟城著名的高山景点，山顶可以看槟城全景，还有玻璃天空步道 🚶‍♂️步行约 5-10 分钟可以到达小印度（Little India）：充满印度风情的街区，可以尝试 Roti Canai（印度煎饼）、Teh Tarik（拉茶）、香蕉叶饭 🚶‍♂️ 步行约 5-10 分钟可以到汕头街夜市：槟城必去的夜市，炒粿条、福建面、云吞面、蚝煎 都很有名，晚餐或宵夜来这里就对了 📷图片素材来自@簡Jan 已有授权 请勿误判 #COTD咖啡探店#槟城#槟城美食#槟城打卡#槟城旅游#马来西亚#马来西亚旅行#马来#槟城甜品#设计感咖啡店@薯队长@小红书创作助手
doc78,库拉岗日-介久措丨山脊线,库拉岗日，国内经典入门级路线，西藏中部四大神山之一 介久措这条路线，可以直视库拉岗日主峰，并且用手机就可以和库拉岗日合影（图11图12） 这里有雪山、湖泊、山脊、云海、甚至我们还看到了日照金山！（图二） 路线优点:这条路线是三天来最简单的一条，没有环湖，就在介久措的山脊线一览风光，仅需半天时间，可以放在最后一天，早上徒步，下午坐车回拉萨。 虽然是入门路线，但是高海拔+无植被+冬季，氧气含量相对其他地方更加缺失。 里程数据:单独山脊线3.46公里、爬升259米；最高海拔4724米；两步路轨迹在最后一张，搜索“老蔡蔡不是老菜菜”轨迹。 起点:停车场，从村里到停车场有4公里的路程，这4公里可以拼车前往，提前一晚在村里民宿老板那边联系拼车，单程一车100元，人均25元。 配置:起点有卫生间，但是停水，中途无购物。 路况:陡坡、山脊平路 时长:建议预留4-5小时，时间足够可以环湖；蹲一波日照金山。 装备:轻装即可。 综合提示: 要提前在所在地办好边防证。听村民说，当年库拉岗日这一百平方公里属于和不丹国的模糊争议地区，中国通过实力划归过来，所以才需要边防证出入此地。 大交通:我们从拉萨市区直接约私家车到措玉村，单程350元一人，车程6小时。比坐班车转三次要方便得多，可以节省时间多走一条半日线。 进入村子要收卫生费，一人15元，票据要留着，出村要查看。 村里住宿、吃饭、便利店都很方便，我住的地方一晚163元。 #徒步路线推荐#库拉岗日#徒步丈量世界#福州山喵户外#介久措#户外
doc79,好多年没回厦门了 下个准备回去,好多年没回厦门了 下个准备回去 想问问厦门现在好吃好玩的有什么推荐吗？ 以及有什么好打卡的店铺
doc80,原来这才是最大的出国旅游经验,#旅行#旅游#出国游#旅游推荐#旅行推荐#出国#全世界旅游#经验#求助#旅行求助
doc81,怎么变成一个人去巴黎～,#法国#巴黎bustronome
doc82,💛Rottnest Island🌊,罗特尼斯岛的果冻海真的太美了 上帝的调色盘～ 微笑袋鼠只在某些角度很可爱 远看就是一只大老鼠 对于害怕老鼠的我来说有些不友好#perth#澳洲生活#珀斯#珀斯旅游#海岛游#海边拍照#我的旅行日记
doc83,約伴，五一去莫斯科玩幾天,
doc84,花2k去成都 还是存1w去日本🇯🇵,花2k去成都 还是存1w去日本🇯🇵
doc85,在天坛拍到的人生照片,#红墙蓝瓦片片祈年#天坛
doc86,刚从三亚回来，说说我的真实感受。。。,刚从三亚回来后劲儿真的很大😭后悔没有多待几天！想念大海🌊椰林树影🏝️日落🌅椰汁🥥 这段时间正是三亚蕞舒服的季节～人少景美，适合度假看海💗 · 1️⃣【三亚天气】，三亚近期都是大晴天☀️气温在20-25度左右，真的很舒服！不会流汗💦暴晒，穿短袖裙子正好！晚上可以备穿一件薄款外套或防晒衣，要做好防晒哦，不然回来黑一个度了 2️⃣【行程安排】，三亚适合慢悠悠的逛，或者是在酒店躺平，不适合特种兵，1天安排1-2个景点即可，主打的是度假游玩 3️⃣【出片穿搭】要穿亮色的或者是比较鲜艳颜色的衣服、裙子，可以带个编织草帽、包包、魔镜 等都很出片的 4️⃣【西岛】出片的打卡点：珊瑚墙、椰林海滩、海滨浴场、椰风长廊、泰文木牌。网红珊瑚墙要排队拍照，建议早点上岛，错开高峰期；西岛美食：虾饼、抱罗粉、虎婆香草鸭，鸭肉软烂入味，拌面嘎嘎香，榴莲炒冰—定要吃，还有糟粕醋椰子鸡双拼火锅🍲 5️⃣【椰梦长廊】出片打卡点：三亚湾婚纱摄影基地、美丽新海岸、海韵酒店对面、海坡十九横巷。日落时间：下午17:30-18:20；白天去椰梦长廊要防晒，防蚊虫叮咬 6️⃣【南山寺】海上观音真的好壮观！可以带朋友家人来这里祈福～园区很大，游玩建议乘坐观光车；里面有免费的香火，不用自备香进景区 7️⃣【三亚美食】清补凉、炒冰、陵水酸粉、抱罗粉、斑斓小吃、老爸茶、嗲嗲的椰子鸡、太琼糟粕醋火锅、虎婆香草鸭、87号渔船海鲜 8️⃣【三亚住宿】大东海/三亚湾设施稍破旧，但酒店性价比高，适合学生党赶飞机、穷游、游玩景点。如果是带娃的话选亚龙湾，亲子酒店多，对亲子家庭的需求都比较细致周到；海棠湾🌟级酒店比较多，适合度假泡酒店，靠近免税店 #三亚#三亚旅游#三亚旅游攻略#三亚美食攻略 #西岛#椰梦长廊#反向旅行出门溜溜#好好过年大赏#海边拍照#海边穿搭#新年旅行第一站#反向旅行出门逛逛#不早起旅行日@生活薯#朝日唯品
doc87,意大利西西里💐这张绝美窗景是家Airbnb诶！,这个超经典的西西里首图竟然是一家【❤️Airbnb】民宿～这家民宿的位置也非常赞，就坐落在西西里必打卡的陶尔米纳！ 	 🏠民宿名：La bergerie with stunning Isolabella sea view 📍位置：意大利，西西里，陶尔米纳 	 👧关于房东： 房东芭芭拉非常喜欢旅行和结识新朋友，她还很喜欢看电影和去复古市场购物，热爱品尝美食等等，她非常友好，会让房客体验到家的感觉，也会很乐意带着客人逛陶尔米纳～ 	 💐民宿亮点： ▪️ 这是一栋19世纪末的古老建筑，经过了翻修，有漂亮的露台和俯瞰Isolabella的阳台 ▪️ 民宿共有3间卧室，房客需要共享公共区域，可以住下最多8人，还可以带宠物 ▪️ 露台和小院子都非常美，夏天的时候这里开满了花，chill感满分💯 ▪️ 厨房有一扇窗户，就是首图中典型的西西里景观，还可以坐在窗户前吃早餐喝咖啡 ▪️ 洗衣机、熨斗、空调、Wi-Fi、电视、设施齐全的厨房、免费停车位都都配备 	 🛀入住体验： ▪️民宿真的和照片中一样漂亮，甚至更美！ 民宿有一个露台，可以坐在那里俯瞰爱奥尼亚海和Isola Bella ，真的度假感十足 ▪️ 有三间带独立卫生间的卧室，所以也很适合人多的团体入住，屋子和公共区域都到的很干净，住起来非常舒适 ▪️ 房东芭芭拉很友善，回复很迅速，甚至在客人抵达前在厨房准备了一些食品和饮品，还会耐心的给一些出行的游玩建议 	 🌈民宿周边： ▪️ 民宿所在的陶尔米纳就是一个非常值得游玩的小镇，也是在西西里必打卡的小镇 ▪️ 沿着街道走楼梯即可抵达海滩（ isolabella beach ）和缆车站 ▪️ 从民宿右侧走楼梯，可以抵达陶尔米纳中心 	 📷图片来源于网络 / Airbnb民宿图片，图侵删！文案参考Airbnb民宿介绍和真实评论 #民宿#度假#海景民宿#意大利#意大利生活#意大利旅行#意大利旅游#留学意大利#西西里#西西里美丽的传说#发现宝藏酒店#发现宝藏民宿@走走薯@生活薯@薯队长@小红书创作助手
